dguid,alt_geo_code,geo_level,geo_name,parent_dguid
2021A00051001365,1001365,census subdivision,"Victoria, Town (T)",2021A00031001
2021A00051001370,1001370,census subdivision,"Carbonear, Town (T)",2021A00031001
2021A00051001374,1001374,census subdivision,"Division No.  1, Subd. I, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001375,1001375,census subdivision,"Bryant's Cove, Town (T)",2021A00031001
2021A00051001379,1001379,census subdivision,"Harbour Grace, Town (T)",2021A00031001
2021A00051001385,1001385,census subdivision,"Upper Island Cove, Town (T)",2021A00031001
2021A00051001391,1001391,census subdivision,"Division No.  1, Subd. J, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001394,1001394,census subdivision,"Bishop's Cove, Town (T)",2021A00031001
2021A00051001396,1001396,census subdivision,"Spaniard's Bay, Town (T)",2021A00031001
2021A00051001405,1001405,census subdivision,"Division No.  1, Subd. K, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001409,1001409,census subdivision,"Bay Roberts, Town (T)",2021A00031001
2021A00051001415,1001415,census subdivision,"Division No.  1, Subd. L, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001421,1001421,census subdivision,"Division No.  1, Subd. M, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001426,1001426,census subdivision,"North River, Town (T)",2021A00031001
2021A00051001429,1001429,census subdivision,"Clarke's Beach, Town (T)",2021A00031001
2021A00051001434,1001434,census subdivision,"South River, Town (T)",2021A00031001
2021A00051001437,1001437,census subdivision,"Cupids, Town (T)",2021A00031001
2021A00051001441,1001441,census subdivision,"Division No.  1, Subd. N, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001446,1001446,census subdivision,"Brigus, Town (T)",2021A00031001
2021A00051001452,1001452,census subdivision,"Division No.  1, Subd. O, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001456,1001456,census subdivision,"Colliers, Town (T)",2021A00031001
2021A00051001461,1001461,census subdivision,"Conception Harbour, Town (T)",2021A00031001
2021A00051001464,1001464,census subdivision,"Avondale, Town (T)",2021A00031001
2021A00051001469,1001469,census subdivision,"Harbour Main-Chapel's Cove-Lakeview, Town (T)",2021A00031001
2021A00051001472,1001472,census subdivision,"Holyrood, Town (T)",2021A00031001
2021A00051001485,1001485,census subdivision,"Conception Bay South, Town (T)",2021A00031001
2021A00051001490,1001490,census subdivision,"Division No.  1, Subd. R, Subdivision of unorganized (SNO)",2021A00031001
2021A00051001494,1001494,census subdivision,"Wabana, Town (T)",2021A00031001
2021A00051001504,1001504,census subdivision,"Portugal Cove-St. Philip's, Town (T)",2021A00031001
2021A00051001505,1001505,census subdivision,"Pouch Cove, Town (T)",2021A00031001
2021A00051001507,1001507,census subdivision,"Flatrock, Town (T)",2021A00031001
2021A00051001509,1001509,census subdivision,"Torbay, Town (T)",2021A00031001
2021A00051001511,1001511,census subdivision,"Logy Bay-Middle Cove-Outer Cove, Town (T)",2021A00031001
2021A00051001512,1001512,census subdivision,"Bauline, Town (T)",2021A00031001
2021A00051001517,1001517,census subdivision,"Paradise, Town (T)",2021A00031001
2021A00051001519,1001519,census subdivision,"St. John's, City (CY)",2021A00031001
2021A00051001542,1001542,census subdivision,"Mount Pearl, City (CY)",2021A00031001
2021A00051001551,1001551,census subdivision,"Petty Harbour-Maddox Cove, Town (T)",2021A00031001
2021A00051001557,1001557,census subdivision,"Bay Bulls, Town (T)",2021A00031001
2021A00051001559,1001559,census subdivision,"Witless Bay, Town (T)",2021A00031001
2021A00051001565,1001565,census subdivision,"Division No.  1, Subd. D, Subdivision of unorganized (SNO)",2021A00031001
2021A00051002001,1002001,census subdivision,"Division No.  2, Subd. E, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002002,1002002,census subdivision,"Lewin's Cove, Town (T)",2021A00031002
2021A00051002005,1002005,census subdivision,"Burin, Town (T)",2021A00031002
2021A00051002006,1002006,census subdivision,"Division No.  2, Subd. F, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002008,1002008,census subdivision,"St. Lawrence, Town (T)",2021A00031002
2021A00051002009,1002009,census subdivision,"Division No.  2, Subd. G, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002011,1002011,census subdivision,"Lawn, Town (T)",2021A00031002
2021A00051002012,1002012,census subdivision,"Lamaline, Town (T)",2021A00031002
2021A00051002013,1002013,census subdivision,"Lord's Cove, Town (T)",2021A00031002
2021A00051002014,1002014,census subdivision,"Point May, Town (T)",2021A00031002
2021A00051002015,1002015,census subdivision,"Point au Gaul, Town (T)",2021A00031002
2021A00051002016,1002016,census subdivision,"Division No.  2, Subd. H, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002017,1002017,census subdivision,"Frenchman's Cove, Town (T)",2021A00031002
2021A00051002018,1002018,census subdivision,"Fortune, Town (T)",2021A00031002
2021A00051002019,1002019,census subdivision,"Grand Bank, Town (T)",2021A00031002
2021A00051002021,1002021,census subdivision,"Garnish, Town (T)",2021A00031002
2021A00051002022,1002022,census subdivision,"Division No.  2, Subd. D, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002023,1002023,census subdivision,"Winterland, Town (T)",2021A00031002
2021A00051002024,1002024,census subdivision,"Marystown, Town (T)",2021A00031002
2021A00051002025,1002025,census subdivision,"Fox Cove-Mortier, Town (T)",2021A00031002
2021A00051002026,1002026,census subdivision,"Division No.  2, Subd. I, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002027,1002027,census subdivision,"Bay L'Argent, Town (T)",2021A00031002
2021A00051002029,1002029,census subdivision,"Division No.  2, Subd. J, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002030,1002030,census subdivision,"Grand Le Pierre, Town (T)",2021A00031002
2021A00051002031,1002031,census subdivision,"Division No.  2, Subd. C, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002033,1002033,census subdivision,"Rushoon, Town (T)",2021A00031002
2021A00051002034,1002034,census subdivision,"Parkers Cove, Town (T)",2021A00031002
2021A00051002036,1002036,census subdivision,"Terrenceville, Town (T)",2021A00031002
2021A00051002037,1002037,census subdivision,"Red Harbour, Town (T)",2021A00031002
2021A00051002039,1002039,census subdivision,"English Harbour East, Town (T)",2021A00031002
2021A00051002040,1002040,census subdivision,"Baine Harbour, Town (T)",2021A00031002
2021A00051002041,1002041,census subdivision,"St. Bernard's-Jacques Fontaine, Town (T)",2021A00031002
2021A00051002044,1002044,census subdivision,"Division No.  2, Subd. L, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002048,1002048,census subdivision,"Division No.  2, Subd. K, Subdivision of unorganized (SNO)",2021A00031002
2021A00051002055,1002055,census subdivision,"Little Bay East, Town (T)",2021A00031002
2021A00051003001,1003001,census subdivision,"Division No.  3, Subd. A, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003002,1003002,census subdivision,"Rencontre East, Town (T)",2021A00031003
2021A00051003003,1003003,census subdivision,"St. Jacques-Coomb's Cove, Town (T)",2021A00031003
2021A00051003004,1003004,census subdivision,"Belleoram, Town (T)",2021A00031003
2021A00051003005,1003005,census subdivision,"Pool's Cove, Town (T)",2021A00031003
2021A00051003006,1003006,census subdivision,"Division No.  3, Subd. B, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003008,1003008,census subdivision,"Harbour Breton, Town (T)",2021A00031003
2021A00051003009,1003009,census subdivision,"Division No.  3, Subd. C, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003010,1003010,census subdivision,"Seal Cove (Fortune Bay), Town (T)",2021A00031003
2021A00051003011,1003011,census subdivision,"Hermitage-Sandyville, Town (T)",2021A00031003
2021A00051003012,1003012,census subdivision,"Gaultois, Town (T)",2021A00031003
2021A00051003014,1003014,census subdivision,"Division No.  3, Subd. D, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003018,1003018,census subdivision,"Milltown-Head of Bay d'Espoir, Town (T)",2021A00031003
2021A00051003019,1003019,census subdivision,"St. Alban's, Town (T)",2021A00031003
2021A00051003020,1003020,census subdivision,"Morrisville, Town (T)",2021A00031003
2021A00051003021,1003021,census subdivision,"Division No.  3, Subd. E, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003024,1003024,census subdivision,"Division No.  3, Subd. F, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003026,1003026,census subdivision,"Ramea, Town (T)",2021A00031003
2021A00051003028,1003028,census subdivision,"Burgeo, Town (T)",2021A00031003
2021A00051003031,1003031,census subdivision,"Division No.  3, Subd. H, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003032,1003032,census subdivision,"Isle aux Morts, Town (T)",2021A00031003
2021A00051003033,1003033,census subdivision,"Burnt Islands, Town (T)",2021A00031003
2021A00051003034,1003034,census subdivision,"Channel-Port aux Basques, Town (T)",2021A00031003
2021A00051003038,1003038,census subdivision,"Division No.  3, Subd. I, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003042,1003042,census subdivision,"Division No.  3, Subd. J, Subdivision of unorganized (SNO)",2021A00031003
2021A00051003045,1003045,census subdivision,"Rose Blanche-Harbour le Cou, Town (T)",2021A00031003
2021A00051003801,1003801,census subdivision,"Samiajij Miawpukek, Indian reserve (IRI)",2021A00031003
2021A00051004001,1004001,census subdivision,"Division No.  4, Subd. A, Subdivision of unorganized (SNO)",2021A00031004
2021A00051004006,1004006,census subdivision,"Division No.  4, Subd. B, Subdivision of unorganized (SNO)",2021A00031004
2021A00051004011,1004011,census subdivision,"Division No.  4, Subd. C, Subdivision of unorganized (SNO)",2021A00031004
2021A00051004013,1004013,census subdivision,"St. George's, Town (T)",2021A00031004
2021A00051004016,1004016,census subdivision,"Division No.  4, Subd. D, Subdivision of unorganized (SNO)",2021A00031004
2021A00051004017,1004017,census subdivision,"Gallants, Town (T)",2021A00031004
2021A00051004018,1004018,census subdivision,"Stephenville Crossing, Town (T)",2021A00031004
2021A00051004019,1004019,census subdivision,"Stephenville, Town (T)",2021A00031004
2021A00051004020,1004020,census subdivision,"Kippens, Town (T)",2021A00031004
2021A00051004021,1004021,census subdivision,"Port au Port East, Town (T)",2021A00031004
2021A00051004022,1004022,census subdivision,"Division No.  4, Subd. E, Subdivision of unorganized (SNO)",2021A00031004
2021A00051004033,1004033,census subdivision,"Cape St. George, Town (T)",2021A00031004
2021A00051004037,1004037,census subdivision,"Lourdes, Town (T)",2021A00031004
2021A00051004042,1004042,census subdivision,"Port au Port West-Aguathuna-Felix Cove, Town (T)",2021A00031004
2021A00051005001,1005001,census subdivision,"Division No.  5, Subd. A, Subdivision of unorganized (SNO)",2021A00031005
2021A00051005003,1005003,census subdivision,"Division No.  5, Subd. G, Subdivision of unorganized (SNO)",2021A00031005
2021A00051005004,1005004,census subdivision,"Deer Lake, Town (T)",2021A00031005
2021A00051005005,1005005,census subdivision,"Jackson's Arm, Town (T)",2021A00031005
2021A00051005006,1005006,census subdivision,"Howley, Town (T)",2021A00031005
2021A00051005007,1005007,census subdivision,"Division No.  5, Subd. E, Subdivision of unorganized (SNO)",2021A00031005
2021A00051005008,1005008,census subdivision,"Hampden, Town (T)",2021A00031005
2021A00051005009,1005009,census subdivision,"Reidville, Town (T)",2021A00031005
2021A00051005010,1005010,census subdivision,"Division No.  5, Subd. F, Subdivision of unorganized (SNO)",2021A00031005
2021A00051005011,1005011,census subdivision,"Steady Brook, Town (T)",2021A00031005
2021A00051005012,1005012,census subdivision,"Pasadena, Town (T)",2021A00031005
2021A00051005014,1005014,census subdivision,"Cormack, Town (T)",2021A00031005
2021A00051005015,1005015,census subdivision,"Gillams, Town (T)",2021A00031005
2021A00051005016,1005016,census subdivision,"Division No.  5, Subd. C, Subdivision of unorganized (SNO)",2021A00031005
2021A00051005017,1005017,census subdivision,"Massey Drive, Town (T)",2021A00031005
2021A00051005018,1005018,census subdivision,"Corner Brook, City (CY)",2021A00031005
2021A00051005019,1005019,census subdivision,"Division No.  5, Subd. D, Subdivision of unorganized (SNO)",2021A00031005
2021A00051005020,1005020,census subdivision,"Humber Arm South, Town (T)",2021A00031005
2021A00051005022,1005022,census subdivision,"McIvers, Town (T)",2021A00031005
2021A00051005023,1005023,census subdivision,"Cox's Cove, Town (T)",2021A00031005
2021A00051005024,1005024,census subdivision,"Lark Harbour, Town (T)",2021A00031005
2021A00051005025,1005025,census subdivision,"Meadows, Town (T)",2021A00031005
2021A00051005028,1005028,census subdivision,"Hughes Brook, Town (T)",2021A00031005
2021A00051005030,1005030,census subdivision,"Irishtown-Summerside, Town (T)",2021A00031005
2021A00051005033,1005033,census subdivision,"Mount Moriah, Town (T)",2021A00031005
